volume,tipo,caratteri
V006,incontro maschile,932
V006,inseguimento/ricerca,1244
V006,incontro maschile,311
V006,rivelazione,373
V006,iniziativa/piano,758
V006,fallimento,553
V006,struttura,11940
V006,iniziativa/piano,2920
V006,incontro maschile,1123
V006,aggressione/scontro,520
V006,incontro maschile,1379
V006,incontro di gruppo,1435
V006,fuga,572
V006,angoscia/delusione,3962
V006,struttura,10457
V006,viaggio,9920
V006,smarrimento/dubbio,1416
V006,riflessione,706
V006,smarrimento/dubbio,1125
V006,riflessione,607
V006,smarrimento/dubbio,734
V006,riflessione,502
V006,smarrimento/dubbio,182
V006,riflessione,2497
V006,smarrimento/dubbio,859
V006,riflessione,430
V006,smarrimento/dubbio,650
V006,morte,518
V006,struttura,10809
V006,incontro maschile,1346
V006,riflessione,1349
V006,compito/missione,114
V006,viaggio,1304
V006,iniziativa/piano,1092
V006,successo,149
V006,successo,234
V006,successo,265
V006,successo,197
V006,incontro di gruppo,519
V006,aggressione/scontro,1167
V006,successo,98
V006,inseguimento/ricerca,554
V006,smarrimento/dubbio,415
V006,pausa/sospensione,2695
V006,successo,172
V006,illusione/speranza,150
V006,successo,93
V006,angoscia/delusione,42
V006,successo,57
V006,iniziativa/piano,364
V006,successo,263
V006,angoscia/delusione,120
V006,iniziativa/piano,295
V006,successo,174
V006,smarrimento/dubbio,539
V006,morte,638
V006,struttura,13175
V006,viaggio,1101
V006,riflessione,2133
V006,compito/missione,707
V006,smarrimento/dubbio,1064
V006,angoscia/delusione,893
V006,visione,5797
V006,arrivo,673
V006,successo,781
V006,struttura,9702
V006,incontro maschile,1183
V006,smarrimento/dubbio,416
V006,viaggio,7749
V006,smarrimento/dubbio,993
V006,visione,430
V006,riflessione,619
V006,rivelazione,432
V006,angoscia/delusione,264
V006,illusione/speranza,376
V006,angoscia/delusione,817
V006,iniziativa/piano,473
V006,rivelazione,906
V006,angoscia/delusione,1245
V006,illusione/speranza,503
V006,morte,337
V006,struttura,14887
V006,smarrimento/dubbio,1335
V006,angoscia/delusione,984
V006,aggressione/scontro,654
V006,rivelazione,1407
V006,aggressione/scontro,944
V006,attesa,804
V006,aggressione/scontro,-543
V006,illusione/speranza,1202
V006,aggressione/scontro,421
V006,angoscia/delusione,609
V006,aggressione/scontro,418
V006,angoscia/delusione,705
V006,viaggio,2420
V006,illusione/speranza,776
V006,struttura,15495
V006,situazione,929
V006,rivelazione,1492
V006,fuga,879
V006,illusione/speranza,1169
V006,angoscia/delusione,1565
V006,iniziativa/piano,766
V006,angoscia/delusione,741
V006,inseguimento/ricerca,858
V006,ostacolo,718
V006,smarrimento/dubbio,7259
V006,incontro animale,554
V006,ostacolo,552
V006,incontro animale,481
V006,ostacolo,435
V006,incontro animale,638
V006,ostacolo,432
V006,incontro animale,836
V006,ostacolo,394
V006,incontro animale,492
V006,ostacolo,614
V006,incontro animale,1112
V006,morte,385
V006,successo,186
V006,struttura,17761
V006,smarrimento/dubbio,1228
V006,iniziativa/piano,1503
V006,angoscia/delusione,509
V006,viaggio,10813
V006,viaggio,690
V006,incontro femminile,647
V006,incontro maschile,843
V006,incontro maschile,1442
V006,smarrimento/dubbio,1141
V006,rivelazione,613
V006,incontro femminile,1616
V006,incontro maschile,1999
V006,incontro maschile,1304
V006,smarrimento/dubbio,1244
V006,rivelazione,328
V006,fuga,523
V006,incontro femminile,1488
V006,fuga,614
V006,struttura,14106
V006,incontro di gruppo,1934
V006,iniziativa/piano,439
V006,rivelazione,1700
V006,compito/missione,841
V006,visione,993
V006,compito/missione,998
V006,illusione/speranza,1471
V006,smarrimento/dubbio,1173
V006,aggressione/scontro,1501
V006,successo,210
V006,fuga,664
V006,iniziativa/piano,508
V006,aggressione/scontro,406
V006,fuga,880
V006,successo,234
V006,struttura,12910
V006,angoscia/delusione,468
V006,incontro di gruppo,0
V006,illusione/speranza,3179
V006,incontro di gruppo,638
V006,illusione/speranza,766
V006,angoscia/delusione,1305
V006,incontro maschile,1592
V006,angoscia/delusione,682
V006,aggressione/scontro,530
V006,iniziativa/piano,946
V006,fallimento,219
V006,illusione/speranza,942
V006,iniziativa/piano,1183
V006,successo,428
V006,struttura,27454
V006,illusione/speranza,1492
V006,incontro maschile,2447
V006,iniziativa/piano,921
V006,incontro maschile,2159
V006,smarrimento/dubbio,529
V006,riflessione,648
V006,iniziativa/piano,1076
V006,riflessione,203
V006,iniziativa/piano,225
V006,riflessione,385
V006,iniziativa/piano,907
V006,riflessione,245
V006,iniziativa/piano,850
V006,riflessione,153
V006,iniziativa/piano,92
V006,riflessione,337
V006,pausa/sospensione,2381
V006,inseguimento/ricerca,3101
V006,pausa/sospensione,1462
V006,inseguimento/ricerca,753
V006,pausa/sospensione,1830
V006,inseguimento/ricerca,794
V006,pausa/sospensione,223
V006,aggressione/scontro,1389
V006,pausa/sospensione,605
V006,incontro di gruppo,927
V006,fuga,330
V006,aggressione/scontro,941
V006,struttura,21698
V006,iniziativa/piano,1507
V006,incontro di gruppo,1330
V006,smarrimento/dubbio,1189
V006,angoscia/delusione,1685
V006,iniziativa/piano,1670
V006,incontro femminile,574
V006,incontro femminile,320
V006,fallimento,1867
V006,innamoramento,774
V006,angoscia/delusione,630
V006,illusione/speranza,762
V006,iniziativa/piano,1184
V006,incontro di gruppo,2313
V006,angoscia/delusione,3184
V006,innamoramento,732
V006,angoscia/delusione,529
V006,fallimento,918
V006,angoscia/delusione,1383
V006,struttura,10616
V006,fuga,1180
V006,incontro maschile,2364
V006,illusione/speranza,983
V006,incontro femminile,983
V006,fuga,773
V006,incontro maschile,2112
V006,iniziativa/piano,1567
V006,incontro di gruppo,1273
V006,partenza/sparizione,334
V006,struttura,12933
V006,angoscia/delusione,1776
V006,compito/missione,1427
V006,angoscia/delusione,768
V006,incontro di gruppo,683
V006,angoscia/delusione,820
V006,smarrimento/dubbio,1615
V006,incontro animale,489
V006,incontro femminile,340
V006,inseguimento/ricerca,5099
V006,incontro maschile,577
V006,incontro maschile,438
V006,incontro maschile,385
V006,incontro di gruppo,393
V006,smarrimento/dubbio,1249
V006,incontro femminile,1711
V006,angoscia/delusione,223
V006,struttura,6506
V006,iniziativa/piano,1834
V006,illusione/speranza,1479
V006,incontro maschile,705
V006,illusione/speranza,760
V006,ostacolo,1191
V006,fallimento,516
V006,struttura,4278
V006,illusione/speranza,795
V006,incontro maschile,327
V006,illusione/speranza,771
V006,iniziativa/piano,466
V006,illusione/speranza,270
V006,missione dei bambini,315
V006,fallimento,1305
V006,struttura,7069
V006,illusione/speranza,755
V006,angoscia/delusione,627
V006,illusione/speranza,840
V006,angoscia/delusione,590
V006,illusione/speranza,242
V006,angoscia/delusione,1737
V006,incontro maschile,772
V006,iniziativa/piano,446
V006,incontro femminile,510
V006,fallimento,527
V006,struttura,8053
V006,incontro maschile,858
V006,iniziativa/piano,1513
V006,illusione/speranza,1063
V006,incontro maschile,134
V006,illusione/speranza,2011
V006,missione dei bambini,147
V006,fallimento,2300
V006,struttura,5431
V006,iniziativa/piano,1070
V006,ostacolo,255
V006,missione dei bambini,1584
V006,illusione/speranza,483
V006,incontro maschile,2010
V006,terna,348
V006,terna,279
V006,tema,627
V006,successo,218
V006,struttura,7594
V006,compito/missione,1154
V006,illusione/speranza,2320
V006,angoscia/delusione,639
V006,incontro maschile,1692
V006,fallimento,1773
V006,struttura,16872
V006,iniziativa/piano,4023
V006,illusione/speranza,2025
V006,compito/missione,857
V006,rivelazione,653
V006,missione dei bambini,2362
V006,inseguimento/ricerca,738
V006,angoscia/delusione,1789
V006,illusione/speranza,538
V006,angoscia/delusione,1638
V006,rivelazione,423
V006,angoscia/delusione,1105
V006,iniziativa/piano,336
V006,fallimento,351
V006,struttura,8752
V006,iniziativa/piano,2402
V006,partenza/sparizione,2200
V006,inseguimento/ricerca,722
V006,incontro maschile,197
V006,illusione/speranza,1556
V006,angoscia/delusione,1645
V006,struttura,14003
V006,iniziativa/piano,1603
V006,illusione/speranza,296
V006,fallimento,2176
V006,illusione/speranza,410
V006,ostacolo,1811
V006,incontro maschile,496
V006,incontro maschile,969
V006,illusione/speranza,112
V006,ostacolo,1460
V006,illusione/speranza,274
V006,ostacolo,-1234
V006,incontro maschile,239
V006,illusione/speranza,258
V006,ostacolo,344
V006,incontro maschile,1204
V006,incontro maschile,401
V006,illusione/speranza,347
V006,fallimento,792
V006,struttura,10513
V006,angoscia/delusione,2165
V006,illusione/speranza,630
V006,angoscia/delusione,1715
V006,missione dei bambini,1177
V006,illusione/speranza,2205
V006,angoscia/delusione,1011
V006,iniziativa/piano,1110
V006,fallimento,480
V006,struttura,17022
V006,situazione,1113
V006,iniziativa/piano,515
V006,iniziativa/piano,756
V006,riflessione,6809
V006,fallimento,390
V006,incontro maschile,2527
V006,iniziativa/piano,1737
V006,aggressione/scontro,447
V006,angoscia/delusione,1343
V006,morte,1354
V006,struttura,21230
V006,visione,2209
V006,compito/missione,1934
V006,compito/missione,1324
V006,angoscia/delusione,3218
V006,incontro di gruppo,2537
V006,compito/missione,701
V006,smarrimento/dubbio,897
V006,rivelazione,502
V006,partenza/sparizione,733
V006,angoscia/delusione,626
V006,incontro maschile,5795
V006,angoscia/delusione,998
V006,viaggio,902
V006,rivelazione,2457
V006,partenza/sparizione,564
V006,telefonata,661
V006,struttura,15161
V006,città magica,1358
V006,viaggio,3961
V006,rivelazione,240
V006,viaggio,2146
V006,iniziativa/piano,1171
V006,viaggio,1203
V006,iniziativa/piano,437
V006,rivelazione,241
V006,viaggio,1364
V006,aggressione/scontro,333
V006,pausa/sospensione,367
V006,aggressione/scontro,334
V006,partenza/sparizione,332
V006,angoscia/delusione,1641
V006,struttura,9042
V006,struttura,170394
V006,viaggio,1287
V006,compito/missione,210
V006,pausa/sospensione,2615
V006,incontro maschile,2049
V006,fallimento,104
V006,fallimento,-39755
V006,fallimento,210
V006,fallimento,456
V006,fallimento,179
V006,partenza/sparizione,548
V006,incontro femminile,787
V006,angoscia/delusione,292
V006,incontro maschile,1880
V006,angoscia/delusione,337
V006,fallimento,477
V006,fallimento,274
V006,fallimento,292
V006,fallimento,203
V006,fallimento,191
V006,struttura,9240
V006,incontro maschile,1057
V006,angoscia/delusione,1315
V006,iniziativa/piano,735
V006,aggressione/scontro,1412
V006,aggressione/scontro,1243
V006,aggressione/scontro,770
V006,angoscia/delusione,632
V006,aggressione/scontro,1617
V006,angoscia/delusione,430
V006,struttura,10063
V006,compito/missione,1598
V006,angoscia/delusione,676
V006,incontro di gruppo,1578
V006,angoscia/delusione,621
V006,pausa/sospensione,619
V006,angoscia/delusione,984
V006,pausa/sospensione,438
V006,angoscia/delusione,175
V006,pausa/sospensione,736
V006,angoscia/delusione,199
V006,pausa/sospensione,1165
V006,incontro femminile,889
V006,angoscia/delusione,352
V006,struttura,9860
V006,incontro maschile,3830
V006,compito/missione,1076
V006,compito/missione,1236
V006,compito/missione,129
V006,partenza/sparizione,157
V006,angoscia/delusione,814
V006,incontro femminile,319
V006,angoscia/delusione,1352
V006,fallimento,811
V006,fallimento,574
V006,fallimento,869
V006,fallimento,620
V006,illusione/speranza,488
V006,struttura,14313
V006,angoscia/delusione,1015
V006,incontro maschile,1264
V006,angoscia/delusione,509
V006,incontro femminile,593
V006,angoscia/delusione,787
V006,incontro femminile,928
V006,angoscia/delusione,1209
V006,rivelazione,1210
V006,incontro maschile,839
V006,angoscia/delusione,630
V006,angoscia/delusione,972
V006,angoscia/delusione,1617
V006,angoscia/delusione,898
V006,illusione/speranza,646
V006,angoscia/delusione,1160
V006,struttura,27190
V006,attesa,466
V006,incontro femminile,1836
V006,guerra,237
V006,incontro maschile,1629
V006,guerra,1130
V006,angoscia/delusione,858
V006,pausa/sospensione,1628
V006,compito/missione,1656
V006,incontro di gruppo,1109
V006,angoscia/delusione,475
V006,smarrimento/dubbio,1135
V006,incontro maschile,2390
V006,attesa,1201
V006,angoscia/delusione,1115
V006,illusione/speranza,890
V006,compito/missione,1112
V006,incontro maschile,493
V006,aggressione/scontro,2328
V006,compito/missione,346
V006,riflessione,669
V006,illusione/speranza,1406
V006,incontro maschile,1225
V006,angoscia/delusione,647
V006,visione,491
V006,angoscia/delusione,674
V006,struttura,51188
V006,illusione/speranza,1243
V006,iniziativa/piano,2398
V006,inseguimento/ricerca,1342
V006,incontro maschile,522
V006,angoscia/delusione,2238
V006,smarrimento/dubbio,1664
V006,partenza/sparizione,241
V006,pausa/sospensione,680
V006,angoscia/delusione,2166
V006,incontro maschile,805
V006,viaggio,1353
V006,arrivo,692
V006,attesa,1365
V006,smarrimento/dubbio,2907
V006,incontro maschile,1039
V006,angoscia/delusione,2332
V006,incontro di gruppo,2656
V006,angoscia/delusione,2295
V006,incontro maschile,3036
V006,inseguimento/ricerca,4252
V006,iniziativa/piano,238
V006,angoscia/delusione,705
V006,inseguimento/ricerca,1882
V006,partenza/sparizione,536
V006,angoscia/delusione,2759
V006,incontro maschile,1196
V006,smarrimento/dubbio,829
V006,compito/missione,1278
V006,successo,400
V006,incontro maschile,954
V006,illusione/speranza,475
V006,successo,857
V006,smarrimento/dubbio,1898
V006,incontro di gruppo,1123
V006,angoscia/delusione,769
V006,struttura,39484
V006,compito/missione,411
V006,illusione/speranza,1984
V006,smarrimento/dubbio,1373
V006,aggressione/scontro,864
V006,incontro maschile,975
V006,ostacolo,597
V006,inseguimento/ricerca,1221
V006,incontro femminile,3366
V006,aggressione/scontro,680
V006,ostacolo,1221
V006,inseguimento/ricerca,479
V006,attesa,2660
V006,incontro maschile,2272
V006,aggressione/scontro,677
V006,compito/missione,1413
V006,incontro maschile,1414
V006,iniziativa/piano,2489
V006,angoscia/delusione,1380
V006,smarrimento/dubbio,90893
V006,incontro di gruppo,1802
V006,incontro maschile,1338
V006,incontro femminile,1579
V006,incontro maschile,735
V006,incontro femminile,747
V006,attesa,1630
V006,incontro maschile,872
V006,fuga,455
V006,incontro femminile,735
V006,partenza/sparizione,314
V006,angoscia/delusione,1814
V006,guerra,1076
V006,incontro maschile,415
V006,visione,1775
V006,struttura,19767
V006,struttura,159597
V006,incontro femminile,1943
V006,iniziativa/piano,1686
V006,smarrimento/dubbio,293
V006,iniziativa/piano,524
V006,iniziativa/piano,696
V006,iniziativa/piano,1143
V006,iniziativa/piano,373
V006,iniziativa/piano,976
V006,iniziativa/piano,224
V006,smarrimento/dubbio,1118
V006,iniziativa/piano,1160
V006,smarrimento/dubbio,173
V006,iniziativa/piano,708
V006,smarrimento/dubbio,687
V006,angoscia/delusione,1011
V006,illusione/speranza,846
V006,iniziativa/piano,1287
V006,smarrimento/dubbio,490
V006,iniziativa/piano,590
V006,angoscia/delusione,1179
V006,smarrimento/dubbio,483
V006,iniziativa/piano,585
V006,scena erotica,1074
V006,angoscia/delusione,469
V006,struttura,21333
V006,rivelazione,761
V006,iniziativa/piano,604
V006,angoscia/delusione,3166
V006,illusione/speranza,253
V006,angoscia/delusione,1217
V006,smarrimento/dubbio,1349
V006,incontro di gruppo,1903
V006,visione,946
V006,riflessione,1793
V006,morte,839
V006,incontro maschile,592
V006,incontro maschile,476
V006,smarrimento/dubbio,986
V006,angoscia/delusione,1275
V006,riflessione,1096
V006,aiuto/salvataggio,1397
V006,illusione/speranza,2326
V006,angoscia/delusione,440
V006,struttura,17132
V006,successo,1450
V006,iniziativa/piano,1419
V006,illusione/speranza,344
V006,incontro di gruppo,742
V006,angoscia/delusione,407
V006,illusione/speranza,597
V006,incontro maschile,579
V006,incontro femminile,453
V006,incontro maschile,249
V006,illusione/speranza,1446
V006,angoscia/delusione,795
V006,smarrimento/dubbio,1052
V006,incontro maschile,2862
V006,iniziativa/piano,808
V006,fallimento,623
V006,angoscia/delusione,376
V006,angoscia/delusione,960
V006,illusione/speranza,982
V006,angoscia/delusione,749
V006,innamoramento,259
V006,incontro maschile,999
V006,angoscia/delusione,501
V006,telefonata,640
V006,angoscia/delusione,639
V006,struttura,18975
V006,angoscia/delusione,1151
V006,cambiamento,3882
V006,terna,1204
V006,terna,1505
V006,terna,1002
V006,angoscia/delusione,2312
V006,illusione/speranza,742
V006,ritorno,1342
V006,illusione/speranza,1611
V006,smarrimento/dubbio,2669
V006,terna,564
V006,terna,378
V006,terna,254
V006,smarrimento/dubbio,365
V006,incontro femminile,353
V006,rivelazione,655
V006,iniziativa/piano,253
V006,smarrimento/dubbio,1429
V006,inseguimento/ricerca,1361
V006,angoscia/delusione,813
V006,struttura,29812
V006,viaggio,3395
V006,riflessione,1777
V006,pausa/sospensione,2271
V006,smarrimento/dubbio,589
V006,riflessione,749
V006,incontro femminile,1526
V006,riflessione,567
V006,iniziativa/piano,667
V006,successo,900
V006,riflessione,1935
V006,iniziativa/piano,370
V006,successo,1645
V006,riflessione,680
V006,iniziativa/piano,864
V006,successo,724
V006,riflessione,487
V006,iniziativa/piano,765
V006,successo,1261
V006,riflessione,226
V006,iniziativa/piano,315
V006,successo,395
V006,riflessione,413
V006,iniziativa/piano,516
V006,aggressione/scontro,1683
V006,riflessione,529
V006,iniziativa/piano,173
V006,successo,301
V006,riflessione,519
V006,pausa/sospensione,565
V006,smarrimento/dubbio,1614
V006,scena erotica,1096
V006,riflessione,238
V006,struttura,14457
V006,angoscia/delusione,694
V006,smarrimento/dubbio,-498618
V006,angoscia/delusione,408
V006,illusione/speranza,579
V006,smarrimento/dubbio,2524
V006,illusione/speranza,816
V006,incontro maschile,2408
V006,partenza/sparizione,537
V006,incontro maschile,2638
V006,partenza/sparizione,291
V006,incontro maschile,1205
V006,partenza/sparizione,527
V006,riflessione,410
V006,struttura,30293
V006,illusione/speranza,1724
V006,iniziativa/piano,413
V006,illusione/speranza,1177
V006,iniziativa/piano,1137
V006,illusione/speranza,408
V006,angoscia/delusione,413
V006,illusione/speranza,3117
V006,incontro maschile,851
V006,ostacolo,578
V006,illusione/speranza,897
V006,angoscia/delusione,641
V006,illusione/speranza,1829
V006,iniziativa/piano,3556
V006,ostacolo,1118
V006,illusione/speranza,476
V006,ostacolo,744
V006,illusione/speranza,1148
V006,ostacolo,893
V006,illusione/speranza,268
V006,partenza/sparizione,112
V006,incontro di gruppo,1261
V006,ostacolo,661
V006,illusione/speranza,1123
V006,partenza/sparizione,196
V006,ostacolo,1133
V006,incontro maschile,206
V006,partenza/sparizione,171
V006,ostacolo,1159
V006,illusione/speranza,337
V006,incontro di gruppo,1398
V006,pausa/sospensione,453
V006,angoscia/delusione,634
V006,struttura,7814
V006,ritorno,358
V006,incontro maschile,1915
V006,iniziativa/piano,648
V006,partenza/sparizione,569
V006,illusione/speranza,1104
V006,attesa,664
V006,incontro femminile,481
V006,iniziativa/piano,277
V006,angoscia/delusione,992
V006,partenza/sparizione,286
V006,illusione/speranza,485
V006,struttura,71852
V006,struttura,341674
V006,illusione/speranza,2217
V006,angoscia/delusione,2530
V006,illusione/speranza,1279
V006,incontro di gruppo,1562
V006,partenza/sparizione,224
V006,rivelazione,1608
V006,angoscia/delusione,4811
V006,iniziativa/piano,541
V006,angoscia/delusione,338
V006,illusione/speranza,783
V006,angoscia/delusione,2771
V006,iniziativa/piano,491
V006,incontro di gruppo,4466
V006,illusione/speranza,1568
V006,angoscia/delusione,2405
V006,illusione/speranza,2013
V006,angoscia/delusione,935
V006,incontro maschile,559
V006,iniziativa/piano,1045
V006,illusione/speranza,5069
V006,angoscia/delusione,2365
V006,illusione/speranza,272
V006,fallimento,590
V006,angoscia/delusione,2372
V006,smarrimento/dubbio,644
V006,angoscia/delusione,1015
V006,visione,1403
V006,angoscia/delusione,1012
V006,incontro di gruppo,1412
V006,angoscia/delusione,654
V006,incontro maschile,1444
V006,angoscia/delusione,696
V006,incontro di gruppo,2878
V006,angoscia/delusione,1063
V006,angoscia/delusione,871
V006,incontro maschile,626
V006,iniziativa/piano,1687
V006,angoscia/delusione,2094
V006,partenza/sparizione,666
V006,iniziativa/piano,518
V006,angoscia/delusione,1177
V006,incontro femminile,4657
V006,iniziativa/piano,1889
V006,visione,795
V006,partenza/sparizione,293
V006,angoscia/delusione,2232
V006,iniziativa/piano,475
V006,partenza/sparizione,1298
V006,aggressione/scontro,1284
V006,angoscia/delusione,949
V006,fuga,1105
V006,angoscia/delusione,984
V006,illusione/speranza,2713
V006,struttura,168428
V006,viaggio,2880
V006,incontro femminile,3523
V006,riflessione,1435
V006,iniziativa/piano,4418
V006,incontro femminile,575
V006,iniziativa/piano,284
V006,incontro maschile,7035
V006,iniziativa/piano,82
V006,incontro maschile,4967
V006,viaggio,1188
V006,incontro maschile,4789
V006,iniziativa/piano,866
V006,incontro maschile,4075
V006,iniziativa/piano,794
V006,incontro di gruppo,9120
V006,iniziativa/piano,1013
V006,iniziativa/piano,988
V006,incontro maschile,4882
V006,incontro femminile,914
V006,inseguimento/ricerca,1206
V006,incontro femminile,1442
V006,inseguimento/ricerca,1093
V006,incontro maschile,3917
V006,incontro maschile,6261
V006,incontro maschile,16457
V006,inseguimento/ricerca,496
V006,partenza/sparizione,163
V006,inseguimento/ricerca,1622
V006,incontro femminile,2304
V006,incontro femminile,1441
V006,incontro maschile,5984
V006,incontro di gruppo,9471
V006,partenza/sparizione,2353
V006,aggressione/scontro,1720
V006,attesa,4013
V006,incontro maschile,1068
V006,incontro maschile,929
V006,incontro femminile,4117
V006,scena erotica,1189
V006,aggressione/scontro,2645
V006,aggressione/scontro,1525
V006,incontro maschile,6535
V006,inseguimento/ricerca,1784
V006,incontro maschile,1483
V006,incontro femminile,471
V006,rivelazione,697
V006,iniziativa/piano,968
V006,incontro maschile,7031
V006,rivelazione,2136
V006,attesa,1428
V006,incontro di gruppo,2915
V006,scena erotica,357
V006,partenza/sparizione,1158
V006,incontro maschile,2785
V006,aggressione/scontro,6975
V006,attesa,1200
V006,aggressione/scontro,5155
V006,viaggio,1482
V006,attesa,1816
V006,struttura,101390
V006,arrivo,1410
V006,incontro maschile,2637
V006,incontro femminile,2209
V006,rivelazione,316
V006,attesa,666
V006,angoscia/delusione,1102
V006,aggressione/scontro,1451
V006,smarrimento/dubbio,1880
V006,incontro femminile,5270
V006,angoscia/delusione,1636
V006,incontro maschile,3510
V006,rivelazione,1873
V006,pausa/sospensione,2869
V006,scena erotica,1388
V006,incontro di gruppo,3971
V006,angoscia/delusione,6005
V006,incontro maschile,385
V006,incontro maschile,2013
V006,incontro maschile,1716
V006,iniziativa/piano,115
V006,incontro maschile,2069
V006,angoscia/delusione,1669
V006,incontro maschile,2383
V006,rivelazione,713
V006,fallimento,211
V006,incontro femminile,2670
V006,inseguimento/ricerca,1190
V006,aggressione/scontro,525
V006,rivelazione,483
V006,compito/missione,1970
V006,fallimento,3938
V006,compito/missione,528
V006,fallimento,1848
V006,angoscia/delusione,679
V006,compito/missione,34
V006,successo,1061
V006,angoscia/delusione,2597
V006,telefonata,4655
V006,illusione/speranza,281
V006,ostacolo,729
V006,aggressione/scontro,448
V006,angoscia/delusione,596
V006,angoscia/delusione,813
V006,smarrimento/dubbio,2390
V006,incontro maschile,1224
V006,angoscia/delusione,1126
V006,incontro di gruppo,1500
V006,angoscia/delusione,1223
V006,iniziativa/piano,620
V006,fallimento,461
V006,successo,994
V006,incontro femminile,793
V006,smarrimento/dubbio,3454
V006,telefonata,235
V006,incontro femminile,514
V006,smarrimento/dubbio,437
V006,iniziativa/piano,406
V006,smarrimento/dubbio,1030
V006,illusione/speranza,1703
V006,rivelazione,1363
V006,angoscia/delusione,1458
V006,illusione/speranza,157
V006,smarrimento/dubbio,894
V006,scena erotica,1271
V006,compito/missione,659
V006,fallimento,1313
V006,rivelazione,1200
V006,incontro maschile,2530
V006,riflessione,1329
V006,viaggio,992
V006,rivelazione,1957
V006,angoscia/delusione,709
V006,smarrimento/dubbio,272
V006,riflessione,2129
V006,incontro maschile,7199
V006,smarrimento/dubbio,2384
V006,riflessione,929
V006,incontro di gruppo,1754
V006,aggressione/scontro,961
V006,incontro femminile,6043
V006,angoscia/delusione,766
V006,aggressione/scontro,575
V006,angoscia/delusione,167
V006,smarrimento/dubbio,1274
V006,incontro maschile,1048
V006,aggressione/scontro,690
V006,smarrimento/dubbio,554
V006,riflessione,2942
V006,incontro maschile,4644
V006,incontro di gruppo,324
V006,smarrimento/dubbio,819
V006,angoscia/delusione,556
V006,aggressione/scontro,1841
V006,iniziativa/piano,569
V006,angoscia/delusione,2464
V006,fallimento,722
V006,smarrimento/dubbio,478
V006,rivelazione,1564
V006,illusione/speranza,1353
V006,inseguimento/ricerca,628
V006,viaggio,1036
V006,illusione/speranza,1491
V007,,
V007,illusione/speranza,2217
V007,angoscia/delusione,2530
V007,illusione/speranza,1279
V007,incontro di gruppo,1562
V007,partenza/sparizione,224
V007,rivelazione,1608
V007,angoscia/delusione,4811
V007,iniziativa/piano,541
V007,angoscia/delusione,338
V007,illusione/speranza,783
V007,angoscia/delusione,2771
V007,iniziativa/piano,491
V007,incontro di gruppo,4466
V007,illusione/speranza,1568
V007,angoscia/delusione,2405
V007,illusione/speranza,2013
V007,angoscia/delusione,935
V007,incontro maschile,559
V007,iniziativa/piano,1045
V007,illusione/speranza,5069
V007,angoscia/delusione,2365
V007,illusione/speranza,272
V007,fallimento,590
V007,angoscia/delusione,2372
V007,smarrimento/dubbio,644
V007,angoscia/delusione,1015
V007,visione,1403
V007,angoscia/delusione,1012
V007,incontro di gruppo,1412
V007,angoscia/delusione,654
V007,incontro maschile,1444
V007,angoscia/delusione,696
V007,incontro di gruppo,2878
V007,angoscia/delusione,1063
V007,angoscia/delusione,871
V007,incontro maschile,626
V007,iniziativa/piano,1687
V007,angoscia/delusione,2094
V007,partenza/sparizione,666
V007,iniziativa/piano,518
V007,angoscia/delusione,1177
V007,incontro femminile,4657
V007,iniziativa/piano,1889
V007,visione,795
V007,partenza/sparizione,293
V007,angoscia/delusione,2232
V007,iniziativa/piano,475
V007,partenza/sparizione,1298
V007,aggressione/scontro,1284
V007,angoscia/delusione,949
V007,fuga,1105
V007,angoscia/delusione,984
V007,illusione/speranza,2713
V008,,
V008,incontro maschile,493
V008,incontro di gruppo,5013
V008,incontro maschile,452
V008,incontro maschile,393
V008,incontro maschile,545
V008,incontro maschile,2466
V008,smarrimento/dubbio,9397
V008,incontro maschile,370
V008,incontro maschile,1171
V008,incontro maschile,3157
V008,smarrimento/dubbio,4100
V008,smarrimento/dubbio,1499
V008,smarrimento/dubbio,2184
V008,incontro maschile,11339
V008,smarrimento/dubbio,2030
V008,smarrimento/dubbio,1594
V008,smarrimento/dubbio,421
V008,smarrimento/dubbio,2039
V008,smarrimento/dubbio,1246
V008,smarrimento/dubbio,873
V008,smarrimento/dubbio,1756
V008,partenza/sparizione,591
V008,cornice,2652
V008,smarrimento/dubbio,1316
V008,aggressione/scontro,4497
V008,inseguimento/ricerca,536
V008,inseguimento/ricerca,821
V008,inseguimento/ricerca,1937
V008,smarrimento/dubbio,1636
V008,aggressione/scontro,2294
V008,incontro maschile,-59866
V008,partenza/sparizione,355
V008,inseguimento/ricerca,1934
V008,rivelazione,2016
V008,cornice,1855
V008,compito/missione,5546
V008,incontro maschile,2848
V008,smarrimento/dubbio,1051
V008,smarrimento/dubbio,772
V008,compito/missione,5748
V008,smarrimento/dubbio,819
V008,smarrimento/dubbio,489
V008,smarrimento/dubbio,861
V008,smarrimento/dubbio,1398
V008,compito/missione,2022
V008,cornice,954
V008,incontro femminile,2155
V008,aggressione/scontro,1343
V008,incontro maschile,3971
V008,cornice,1984
V008,incontro di gruppo,17795
V008,rivelazione,608
V008,rivelazione,406
V008,rivelazione,6292
V008,compito/missione,723
V008,compito/missione,2171
V008,partenza/sparizione,1032
V008,partenza/sparizione,1140
V008,partenza/sparizione,917
V008,partenza/sparizione,462
V008,cornice,1077
V008,viaggio,3953
V008,inseguimento/ricerca,949
V008,inseguimento/ricerca,588
